"CA1-3 Personal income summary"
"Per capita personal income (dollars) 2/" 
"Bureau of Economic Analysis" 
"County"
"48363","Palo Pinto, TX",33497
"48365","Panola, TX",39654
"48367","Parker, TX",41914
"48369","Parmer, TX",40057
"48371","Pecos, TX",29912
"48373","Polk, TX",37950
"48375","Potter, TX",33714
"48377","Presidio, TX",28209
"48379","Rains, TX",30131
"48381","Randall, TX",40001
"48383","Reagan, TX",37180
"48385","Real, TX",30296
"48387","Red River, TX",31664
"48389","Reeves, TX",23505
"48391","Refugio, TX",39958
"48393","Roberts, TX",50759
"48395","Robertson, TX",35859
"48397","Rockwall, TX",51116
"48399","Runnels, TX",29355
"48401","Rusk, TX",30821
"48403","Sabine, TX",31382
"48405","San Augustine, TX",28703
"48407","San Jacinto, TX",31607
"48409","San Patricio, TX",38087
"48411","San Saba, TX",31384
"48413","Schleicher, TX",33136
"48415","Scurry, TX",37970
"48417","Shackelford, TX",51496
"48419","Shelby, TX",31737
"48421","Sherman, TX",57622
"48423","Smith, TX",38515
"48425","Somervell, TX",36809
"48427","Starr, TX",19235
"48429","Stephens, TX",40449
"48431","Sterling, TX",35840
"48433","Stonewall, TX",40298
"48435","Sutton, TX",79103
"48437","Swisher, TX",36463
"48439","Tarrant, TX",40965
"48441","Taylor, TX",37132
"48443","Terrell, TX",46475
"48445","Terry, TX",30313
"48447","Throckmorton, TX",48144
"48449","Titus, TX",28542
"48451","Tom Green, TX",37279
"48453","Travis, TX",43198
"48455","Trinity, TX",28395
"48457","Tyler, TX",29607
"48459","Upshur, TX",35663
"48461","Upton, TX",45030
"48463","Uvalde, TX",32404
"48465","Val Verde, TX",30702
"48467","Van Zandt, TX",33942
"48469","Victoria, TX",42452
"48471","Walker, TX",25508
"48473","Waller, TX",29320
"48475","Ward, TX",38699
"48477","Washington, TX",44229
"48479","Webb, TX",24985
"48481","Wharton, TX",35556
"48483","Wheeler, TX",44463
"48485","Wichita, TX",35477
"48487","Wilbarger, TX",34571
"48489","Willacy, TX",26462
"48491","Williamson, TX",40067
"48493","Wilson, TX",34810
"48495","Winkler, TX",35493
"48497","Wise, TX",35494
"48499","Wood, TX",31575
"48501","Yoakum, TX",41060
"48503","Young, TX",39998
"48505","Zapata, TX",25162
"48507","Zavala, TX",20926
"49001","Beaver, UT",29994
"49003","Box Elder, UT",30148
"49005","Cache, UT",27631
"49007","Carbon, UT",32886
"49009","Daggett, UT",28746
"49011","Davis, UT",34755
"49013","Duchesne, UT",36725
"49015","Emery, UT",32391
"49017","Garfield, UT",27206
"49019","Grand, UT",34402
"49021","Iron, UT",23541
"49023","Juab, UT",24351
"49025","Kane, UT",31779
"49027","Millard, UT",29669
"49029","Morgan, UT",33278
"49031","Piute, UT",24904
"49033","Rich, UT",31286
"49035","Salt Lake, UT",39081
"49037","San Juan, UT",22325
"49039","Sanpete, UT",21956
"49041","Sevier, UT",26716
"49043","Summit, UT",72643
"49045","Tooele, UT",27748
"49047","Uintah, UT",31278
"49049","Utah, UT",25870
"49051","Wasatch, UT",27442
"49053","Washington, UT",27159
"49055","Wayne, UT",27334
"49057","Weber, UT",33344
"50001","Addison, VT",38624
"50003","Bennington, VT",41502
"50005","Caledonia, VT",33973
"50007","Chittenden, VT",44715
"50009","Essex, VT",26433
"50011","Franklin, VT",41088
"50013","Grand Isle, VT",43433
"50015","Lamoille, VT",41237
"50017","Orange, VT",36309
"50019","Orleans, VT",35812
"50021","Rutland, VT",41233
"50023","Washington, VT",44190
"50025","Windham, VT",40487
"50027","Windsor, VT",44894
"51001","Accomack, VA",33368
"51007","Amelia, VA",34892
"51009","Amherst, VA",30120
"51011","Appomattox, VA",30992
"51013","Arlington, VA",82491
"51017","Bath, VA",38375
"51021","Bland, VA",30495
"51023","Botetourt, VA",42560
"51025","Brunswick, VA",27208
"51027","Buchanan, VA",32662
"51029","Buckingham, VA",24722
"51033","Caroline, VA",36160
"51036","Charles City, VA",32755
"51037","Charlotte, VA",27678
"51041","Chesterfield, VA",44198
"51043","Clarke, VA",41366
"51045","Craig, VA",31500
"51047","Culpeper, VA",35850
"51049","Cumberland, VA",30459
"51051","Dickenson, VA",30306
"51057","Essex, VA",33734
"51061","Fauquier, VA",54400
"51063","Floyd, VA",28260
"51065","Fluvanna, VA",36507
"51067","Franklin, VA",32626
"51071","Giles, VA",30123
"51073","Gloucester, VA",38886
"51075","Goochland, VA",63540
"51077","Grayson, VA",24651
"51079","Greene, VA",38073
"51083","Halifax, VA",29698
"51085","Hanover, VA",45832
"51087","Henrico, VA",44529
"51091","Highland, VA",36272
"51093","Isle of Wight, VA",42883
"51097","King and Queen, VA",33018
"51099","King George, VA",40586
"51101","King William, VA",38882
"51103","Lancaster, VA",48607
"51105","Lee, VA",28553
"51107","Loudoun, VA",57242
"51109","Louisa, VA",41096
"51111","Lunenburg, VA",26630
"51113","Madison, VA",36389
"51115","Mathews, VA",52738
"51117","Mecklenburg, VA",30911
"51119","Middlesex, VA",41036
"51125","Nelson, VA",39862
"51127","New Kent, VA",36705
"51131","Northampton, VA",36011
"51133","Northumberland, VA",41936
"51135","Nottoway, VA",30664
"51137","Orange, VA",34884
"51139","Page, VA",29479
"51141","Patrick, VA",26156
"51145","Powhatan, VA",43860
"51147","Prince Edward, VA",22457
"51155","Pulaski, VA",32947
"51157","Rappahannock, VA",43172
"51159","Richmond, VA",26941
"51167","Russell, VA",28811
"51169","Scott, VA",27942
"51171","Shenandoah, VA",32652
"51173","Smyth, VA",28669
"51179","Stafford, VA",41917
"51181","Surry, VA",34860
"51183","Sussex, VA",29736
"51185","Tazewell, VA",33203
"51187","Warren, VA",39289
"51193","Westmoreland, VA",36557
"51197","Wythe, VA",29035
"51510","Alexandria (Independent City), VA",78383
"51550","Chesapeake (Independent City), VA",42504
"51650","Hampton (Independent City), VA",40001
"51700","Newport News (Independent City), VA",34752
"51710","Norfolk (Independent City), VA",36873
"51740","Portsmouth (Independent City), VA",37583
"51760","Richmond (Independent City), VA",43239
"51770","Roanoke (Independent City), VA",40215
"51800","Suffolk (Independent City), VA",39279
"51810","Virginia Beach (Independent City), VA",46799
"51901","Albemarle + Charlottesville, VA",47052
"51903","Alleghany + Covington, VA",33513
"51907","Augusta, Staunton + Waynesboro, VA",34442
"51909","Bedford + Bedford City, VA",38595
"51911","Campbell + Lynchburg, VA",32008
"51913","Carroll + Galax, VA",29698
"51918","Dinwiddie, Colonial Heights + Petersburg, VA",37994
"51919","Fairfax, Fairfax City + Falls Church, VA",69008
"51921","Frederick + Winchester, VA",37382
"51923","Greensville + Emporia, VA",24158
"51929","Henry + Martinsville, VA",30097
"51931","James City + Williamsburg, VA",52228
"51933","Montgomery + Radford, VA",28668
"51939","Pittsylvania + Danville, VA",31297
"51941","Prince George + Hopewell, VA",38924
"51942","Prince William, Manassas + Manassas Park, VA",44986
"51944","Roanoke + Salem, VA",40688
"51945","Rockbridge, Buena Vista + Lexington, VA",32028
"51947","Rockingham + Harrisonburg, VA",31324
"51949","Southampton + Franklin, VA",31313
"51951","Spotsylvania + Fredericksburg, VA",40893
"51953","Washington + Bristol, VA",33851
"51955","Wise + Norton, VA",32805
"51958","York + Poquoson, VA",47564
"53001","Adams, WA",31704
"53003","Asotin, WA",35230
"53005","Benton, WA",39700
"53007","Chelan, WA",37619
"53009","Clallam, WA",36138
"53011","Clark, WA",37695
"53013","Columbia, WA",39259
"53015","Cowlitz, WA",32607
"53017","Douglas, WA",30500
"53019","Ferry, WA",26353
"53021","Franklin, WA",29711
"53023","Garfield, WA",35999
"53025","Grant, WA",30999
"53027","Grays Harbor, WA",30355
"53029","Island, WA",38268
"53031","Jefferson, WA",41920
"53033","King, WA",57837
"53035","Kitsap, WA",42580
"53037","Kittitas, WA",33031
"53039","Klickitat, WA",38529
"53041","Lewis, WA",31192
"53043","Lincoln, WA",35466
"53045","Mason, WA",30345
"53047","Okanogan, WA",35409
"53049","Pacific, WA",32648
"53051","Pend Oreille, WA",30561
"53053","Pierce, WA",40992
"53055","San Juan, WA",52439
"53057","Skagit, WA",38543
"53059","Skamania, WA",33877
"53061","Snohomish, WA",43281
"53063","Spokane, WA",35940
"53065","Stevens, WA",28559
"53067","Thurston, WA",41251
"53069","Wahkiakum, WA",32301
"53071","Walla Walla, WA",35276
"53073","Whatcom, WA",38098
"53075","Whitman, WA",30379
"53077","Yakima, WA",33371
"54001","Barbour, WV",26109
"54003","Berkeley, WV",31696
"54005","Boone, WV",28912
"54007","Braxton, WV",26224
"54009","Brooke, WV",31037
"54011","Cabell, WV",34079
"54013","Calhoun, WV",23003
"54015","Clay, WV",23708
"54017","Doddridge, WV",20412
"54019","Fayette, WV",29277
"54021","Gilmer, WV",22482
"54023","Grant, WV",30162
"54025","Greenbrier, WV",32130
"54027","Hampshire, WV",24634
"54029","Hancock, WV",30670
"54031","Hardy, WV",26356
"54033","Harrison, WV",38703
"54035","Jackson, WV",26624
"54037","Jefferson, WV",38127
"54039","Kanawha, WV",42704
"54041","Lewis, WV",35075
"54043","Lincoln, WV",24722
"54045","Logan, WV",33665
"54047","McDowell, WV",27360
"54049","Marion, WV",36338
"54051","Marshall, WV",36275
"54053","Mason, WV",26167
"54055","Mercer, WV",32656
"54057","Mineral, WV",31733
"54059","Mingo, WV",30862
"54061","Monongalia, WV",37632
"54063","Monroe, WV",27200
"54065","Morgan, WV",31830
"54067","Nicholas, WV",31088
"54069","Ohio, WV",37969
"54071","Pendleton, WV",31013
"54073","Pleasants, WV",31718
"54075","Pocahontas, WV",30446
"54077","Preston, WV",28197
"54079","Putnam, WV",40617
"54081","Raleigh, WV",36852
"54083","Randolph, WV",30623
"54085","Ritchie, WV",29152
"54087","Roane, WV",25142
"54089","Summers, WV",24629
"54091","Taylor, WV",27030
"54093","Tucker, WV",28837
"54095","Tyler, WV",26470
"54097","Upshur, WV",29288
"54099","Wayne, WV",29361
"54101","Webster, WV",24896
"54103","Wetzel, WV",31194
"54105","Wirt, WV",22699
"54107","Wood, WV",32666
"54109","Wyoming, WV",29106
"55001","Adams, WI",33340
"55003","Ashland, WI",32283
"55005","Barron, WI",33083
"55007","Bayfield, WI",33364
"55009","Brown, WI",39493
"55011","Buffalo, WI",40436
"55013","Burnett, WI",34372
"55015","Calumet, WI",43473
"55017","Chippewa, WI",34375
"55019","Clark, WI",30541
"55021","Columbia, WI",40580
"55023","Crawford, WI",32425
"55025","Dane, WI",46916
"55027","Dodge, WI",35086
"55029","Door, WI",42359
"55031","Douglas, WI",31478
"55033","Dunn, WI",32426
"55035","Eau Claire, WI",37203
"55037","Florence, WI",35870
"55039","Fond du Lac, WI",36897
"55041","Forest, WI",31394
"55043","Grant, WI",33569
"55045","Green, WI",38324
"55047","Green Lake, WI",37961
"55049","Iowa, WI",38940
"55051","Iron, WI",36856
"55053","Jackson, WI",34383
"55055","Jefferson, WI",35016
"55057","Juneau, WI",29559
"55059","Kenosha, WI",35766
"55061","Kewaunee, WI",38207
"55063","La Crosse, WI",37796
"55065","Lafayette, WI",34927
"55067","Langlade, WI",34223
"55069","Lincoln, WI",33463
"55071","Manitowoc, WI",38519
"55073","Marathon, WI",37214
"55075","Marinette, WI",34881
"55077","Marquette, WI",30105
"55078","Menominee, WI",26087
"55079","Milwaukee, WI",38881
"55081","Monroe, WI",33402
"55083","Oconto, WI",36508
"55085","Oneida, WI",38440
"55087","Outagamie, WI",38400
"55089","Ozaukee, WI",60615
"55091","Pepin, WI",36229
"55093","Pierce, WI",33989
"55095","Polk, WI",33145
"55097","Portage, WI",35585
"55099","Price, WI",34115
"55101","Racine, WI",38425
"55103","Richland, WI",31902
"55105","Rock, WI",33305
"55107","Rusk, WI",27299
"55109","St. Croix, WI",39734
"55111","Sauk, WI",36782
"55113","Sawyer, WI",34331
"55115","Shawano, WI",32911
"55117","Sheboygan, WI",39910
"55119","Taylor, WI",29588
"55121","Trempealeau, WI",34761
"55123","Vernon, WI",30094
"55125","Vilas, WI",35018
"55127","Walworth, WI",34830
"55129","Washburn, WI",33312
"55131","Washington, WI",45159
"55133","Waukesha, WI",54847
"55135","Waupaca, WI",36867
"55137","Waushara, WI",30457
"55139","Winnebago, WI",38444
"55141","Wood, WI",39172
"55901","Shawano (includes Menominee), WI","(NA)"
"56001","Albany, WY",36864
"56003","Big Horn, WY",33682
"56005","Campbell, WY",47584
"56007","Carbon, WY",41165
"56009","Converse, WY",45582
"56011","Crook, WY",43877
"56013","Fremont, WY",39389
"56015","Goshen, WY",34648
"56017","Hot Springs, WY",43615
"56019","Johnson, WY",40786
"56021","Laramie, WY",46882
"56023","Lincoln, WY",37739
"56025","Natrona, WY",54108
"56027","Niobrara, WY",42410
"56029","Park, WY",45799
"56031","Platte, WY",44020
"56033","Sheridan, WY",50803
"56035","Sublette, WY",62557
"56037","Sweetwater, WY",51860
"56039","Teton, WY",95861
"56041","Uinta, WY",41833
"56043","Washakie, WY",41837
"56045","Weston, WY",49320
"Legend / Footnotes:"
"2/ Per capita personal income was computed using Census Bureau midyear population estimates. Estimates for 2000-2011 reflect county population estimates available as of April 2012."
"Geographic Note-- Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981."
"Geographic Note-- La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983."
"Geographic Note-- Shawano, WI and Menominee, WI are combined as Shawano (incl. Menominee), WI for the years prior to 1989."
"Geographic Note-- Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"Geographic Note-- Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Borough and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area."
"Geographic Note-- Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available."
"Note-- All state and local area dollar estimates are in current dollars (not adjusted for inflation)."
"(NA) Data not available for this year."
"Last updated: November 26, 2012 - new estimates for 2011; revised estimates for 2009-2010."
