"CA1-3 Personal income summary"
"Population (number of persons) 1/" 
"Bureau of Economic Analysis" 
"County"
"48359","Oldham, TX",2074
"48361","Orange, TX",82487
"48363","Palo Pinto, TX",28115
"48365","Panola, TX",24058
"48367","Parker, TX",118376
"48369","Parmer, TX",10332
"48371","Pecos, TX",15716
"48373","Polk, TX",45725
"48375","Potter, TX",122285
"48377","Presidio, TX",7761
"48379","Rains, TX",11059
"48381","Randall, TX",123351
"48383","Reagan, TX",3390
"48385","Real, TX",3426
"48387","Red River, TX",12703
"48389","Reeves, TX",13757
"48391","Refugio, TX",7291
"48393","Roberts, TX",816
"48395","Robertson, TX",16740
"48397","Rockwall, TX",81290
"48399","Runnels, TX",10524
"48401","Rusk, TX",53759
"48403","Sabine, TX",10740
"48405","San Augustine, TX",8874
"48407","San Jacinto, TX",26801
"48409","San Patricio, TX",64726
"48411","San Saba, TX",6023
"48413","Schleicher, TX",3309
"48415","Scurry, TX",16919
"48417","Shackelford, TX",3318
"48419","Shelby, TX",25772
"48421","Sherman, TX",3040
"48423","Smith, TX",213381
"48425","Somervell, TX",8451
"48427","Starr, TX",61715
"48429","Stephens, TX",9548
"48431","Sterling, TX",1158
"48433","Stonewall, TX",1472
"48435","Sutton, TX",4007
"48437","Swisher, TX",7801
"48439","Tarrant, TX",1849815
"48441","Taylor, TX",132755
"48443","Terrell, TX",960
"48445","Terry, TX",12675
"48447","Throckmorton, TX",1609
"48449","Titus, TX",32596
"48451","Tom Green, TX",111823
"48453","Travis, TX",1063130
"48455","Trinity, TX",14659
"48457","Tyler, TX",21666
"48459","Upshur, TX",39826
"48461","Upton, TX",3346
"48463","Uvalde, TX",26535
"48465","Val Verde, TX",49106
"48467","Van Zandt, TX",52776
"48469","Victoria, TX",87545
"48471","Walker, TX",68087
"48473","Waller, TX",44013
"48475","Ward, TX",10716
"48477","Washington, TX",33791
"48479","Webb, TX",256496
"48481","Wharton, TX",41314
"48483","Wheeler, TX",5465
"48485","Wichita, TX",130698
"48487","Wilbarger, TX",13404
"48489","Willacy, TX",22095
"48491","Williamson, TX",442782
"48493","Wilson, TX",43789
"48495","Winkler, TX",7178
"48497","Wise, TX",59833
"48499","Wood, TX",42164
"48501","Yoakum, TX",8005
"48503","Young, TX",18484
"48505","Zapata, TX",14282
"48507","Zavala, TX",11849
"49001","Beaver, UT",6594
"49003","Box Elder, UT",50290
"49005","Cache, UT",114699
"49007","Carbon, UT",21318
"49009","Daggett, UT",1156
"49011","Davis, UT",311811
"49013","Duchesne, UT",18888
"49015","Emery, UT",10944
"49017","Garfield, UT",5144
"49019","Grand, UT",9325
"49021","Iron, UT",46740
"49023","Juab, UT",10335
"49025","Kane, UT",7257
"49027","Millard, UT",12645
"49029","Morgan, UT",9685
"49031","Piute, UT",1497
"49033","Rich, UT",2303
"49035","Salt Lake, UT",1048985
"49037","San Juan, UT",14825
"49039","Sanpete, UT",27988
"49041","Sevier, UT",20971
"49043","Summit, UT",37594
"49045","Tooele, UT",59326
"49047","Uintah, UT",33163
"49049","Utah, UT",530499
"49051","Wasatch, UT",24417
"49053","Washington, UT",141666
"49055","Wayne, UT",2737
"49057","Weber, UT",234420
"50001","Addison, VT",36742
"50003","Bennington, VT",36970
"50005","Caledonia, VT",31166
"50007","Chittenden, VT",157491
"50009","Essex, VT",6291
"50011","Franklin, VT",48113
"50013","Grand Isle, VT",6931
"50015","Lamoille, VT",24701
"50017","Orange, VT",29006
"50019","Orleans, VT",27173
"50021","Rutland, VT",61289
"50023","Washington, VT",59626
"50025","Windham, VT",44266
"50027","Windsor, VT",56666
"51001","Accomack, VA",33336
"51007","Amelia, VA",12805
"51009","Amherst, VA",32167
"51011","Appomattox, VA",15041
"51013","Arlington, VA",216004
"51017","Bath, VA",4657
"51021","Bland, VA",6818
"51023","Botetourt, VA",32928
"51025","Brunswick, VA",17204
"51027","Buchanan, VA",23581
"51029","Buckingham, VA",17278
"51033","Caroline, VA",28674
"51036","Charles City, VA",7241
"51037","Charlotte, VA",12505
"51041","Chesterfield, VA",320277
"51043","Clarke, VA",14258
"51045","Craig, VA",5099
"51047","Culpeper, VA",47476
"51049","Cumberland, VA",9969
"51051","Dickenson, VA",15741
"51057","Essex, VA",11205
"51061","Fauquier, VA",66071
"51063","Floyd, VA",15378
"51065","Fluvanna, VA",26061
"51067","Franklin, VA",56419
"51071","Giles, VA",17124
"51073","Gloucester, VA",36901
"51075","Goochland, VA",21883
"51077","Grayson, VA",15328
"51079","Greene, VA",18660
"51083","Halifax, VA",36056
"51085","Hanover, VA",100342
"51087","Henrico, VA",310445
"51091","Highland, VA",2267
"51093","Isle of Wight, VA",35356
"51097","King and Queen, VA",6997
"51099","King George, VA",24161
"51101","King William, VA",15981
"51103","Lancaster, VA",11282
"51105","Lee, VA",25146
"51107","Loudoun, VA",325405
"51109","Louisa, VA",33395
"51111","Lunenburg, VA",12874
"51113","Madison, VA",13169
"51115","Mathews, VA",8962
"51117","Mecklenburg, VA",32622
"51119","Middlesex, VA",10854
"51125","Nelson, VA",15097
"51127","New Kent, VA",18822
"51131","Northampton, VA",12377
"51133","Northumberland, VA",12461
"51135","Nottoway, VA",15840
"51137","Orange, VA",33938
"51139","Page, VA",23958
"51141","Patrick, VA",18390
"51145","Powhatan, VA",28110
"51147","Prince Edward, VA",23343
"51155","Pulaski, VA",34607
"51157","Rappahannock, VA",7444
"51159","Richmond, VA",9220
"51167","Russell, VA",28749
"51169","Scott, VA",23126
"51171","Shenandoah, VA",42289
"51173","Smyth, VA",32029
"51179","Stafford, VA",132133
"51181","Surry, VA",6931
"51183","Sussex, VA",12087
"51185","Tazewell, VA",44715
"51187","Warren, VA",37749
"51193","Westmoreland, VA",17595
"51197","Wythe, VA",29204
"51510","Alexandria (Independent City), VA",144301
"51550","Chesapeake (Independent City), VA",225050
"51650","Hampton (Independent City), VA",136401
"51700","Newport News (Independent City), VA",179611
"51710","Norfolk (Independent City), VA",242628
"51740","Portsmouth (Independent City), VA",95684
"51760","Richmond (Independent City), VA",205533
"51770","Roanoke (Independent City), VA",96714
"51800","Suffolk (Independent City), VA",84930
"51810","Virginia Beach (Independent City), VA",442707
"51901","Albemarle + Charlottesville, VA",144064
"51903","Alleghany + Covington, VA",22114
"51907","Augusta, Staunton + Waynesboro, VA",118629
"51909","Bedford + Bedford City, VA",75427
"51911","Campbell + Lynchburg, VA",131536
"51913","Carroll + Galax, VA",36964
"51918","Dinwiddie, Colonial Heights + Petersburg, VA",77684
"51919","Fairfax, Fairfax City + Falls Church, VA",1135992
"51921","Frederick + Winchester, VA",106253
"51923","Greensville + Emporia, VA",17983
"51929","Henry + Martinsville, VA",67300
"51931","James City + Williamsburg, VA",82644
"51933","Montgomery + Radford, VA",110756
"51939","Pittsylvania + Danville, VA",105696
"51941","Prince George + Hopewell, VA",59135
"51942","Prince William, Manassas + Manassas Park, VA",473638
"51944","Roanoke + Salem, VA",117701
"51945","Rockbridge, Buena Vista + Lexington, VA",36006
"51947","Rockingham + Harrisonburg, VA",126562
"51949","Southampton + Franklin, VA",26996
"51951","Spotsylvania + Fredericksburg, VA",150018
"51953","Washington + Bristol, VA",72577
"51955","Wise + Norton, VA",45619
"51958","York + Poquoson, VA",78134
"53001","Adams, WA",19027
"53003","Asotin, WA",21933
"53005","Benton, WA",180678
"53007","Chelan, WA",73477
"53009","Clallam, WA",71838
"53011","Clark, WA",433418
"53013","Columbia, WA",4050
"53015","Cowlitz, WA",102478
"53017","Douglas, WA",38971
"53019","Ferry, WA",7689
"53021","Franklin, WA",83455
"53023","Garfield, WA",2262
"53025","Grant, WA",91265
"53027","Grays Harbor, WA",72546
"53029","Island, WA",78971
"53031","Jefferson, WA",29924
"53033","King, WA",1969722
"53035","Kitsap, WA",254633
"53037","Kittitas, WA",41629
"53039","Klickitat, WA",20697
"53041","Lewis, WA",75901
"53043","Lincoln, WA",10476
"53045","Mason, WA",61019
"53047","Okanogan, WA",41411
"53049","Pacific, WA",20930
"53051","Pend Oreille, WA",12936
"53053","Pierce, WA",807904
"53055","San Juan, WA",15844
"53057","Skagit, WA",118109
"53059","Skamania, WA",11137
"53061","Snohomish, WA",722400
"53063","Spokane, WA",473761
"53065","Stevens, WA",43496
"53067","Thurston, WA",256591
"53069","Wahkiakum, WA",3991
"53071","Walla Walla, WA",59588
"53073","Whatcom, WA",203663
"53075","Whitman, WA",45077
"53077","Yakima, WA",247141
"54001","Barbour, WV",16520
"54003","Berkeley, WV",105750
"54005","Boone, WV",24444
"54007","Braxton, WV",14485
"54009","Brooke, WV",23844
"54011","Cabell, WV",96653
"54013","Calhoun, WV",7652
"54015","Clay, WV",9357
"54017","Doddridge, WV",8171
"54019","Fayette, WV",45699
"54021","Gilmer, WV",8705
"54023","Grant, WV",11891
"54025","Greenbrier, WV",35800
"54027","Hampshire, WV",23812
"54029","Hancock, WV",30571
"54031","Hardy, WV",13912
"54033","Harrison, WV",69436
"54035","Jackson, WV",29241
"54037","Jefferson, WV",54225
"54039","Kanawha, WV",192315
"54041","Lewis, WV",16416
"54043","Lincoln, WV",21550
"54045","Logan, WV",36457
"54047","McDowell, WV",21729
"54049","Marion, WV",56586
"54051","Marshall, WV",32800
"54053","Mason, WV",27298
"54055","Mercer, WV",62465
"54057","Mineral, WV",28192
"54059","Mingo, WV",26563
"54061","Monongalia, WV",98528
"54063","Monroe, WV",13534
"54065","Morgan, WV",17535
"54067","Nicholas, WV",26268
"54069","Ohio, WV",44246
"54071","Pendleton, WV",7673
"54073","Pleasants, WV",7611
"54075","Pocahontas, WV",8786
"54077","Preston, WV",33723
"54079","Putnam, WV",56008
"54081","Raleigh, WV",79127
"54083","Randolph, WV",29465
"54085","Ritchie, WV",10295
"54087","Roane, WV",14858
"54089","Summers, WV",13867
"54091","Taylor, WV",16916
"54093","Tucker, WV",7021
"54095","Tyler, WV",9121
"54097","Upshur, WV",24322
"54099","Wayne, WV",42126
"54101","Webster, WV",9143
"54103","Wetzel, WV",16351
"54105","Wirt, WV",5762
"54107","Wood, WV",87120
"54109","Wyoming, WV",23419
"55001","Adams, WI",20733
"55003","Ashland, WI",16142
"55005","Barron, WI",45883
"55007","Bayfield, WI",15099
"55009","Brown, WI",251412
"55011","Buffalo, WI",13539
"55013","Burnett, WI",15504
"55015","Calumet, WI",49490
"55017","Chippewa, WI",62778
"55019","Clark, WI",34742
"55021","Columbia, WI",56909
"55023","Crawford, WI",16714
"55025","Dane, WI",495959
"55027","Dodge, WI",88661
"55029","Door, WI",27820
"55031","Douglas, WI",44105
"55033","Dunn, WI",43971
"55035","Eau Claire, WI",99879
"55037","Florence, WI",4440
"55039","Fond du Lac, WI",102079
"55041","Forest, WI",9236
"55043","Grant, WI",51210
"55045","Green, WI",36891
"55047","Green Lake, WI",19094
"55049","Iowa, WI",23599
"55051","Iron, WI",5894
"55053","Jackson, WI",20565
"55055","Jefferson, WI",83943
"55057","Juneau, WI",26722
"55059","Kenosha, WI",167293
"55061","Kewaunee, WI",20589
"55063","La Crosse, WI",115572
"55065","Lafayette, WI",16815
"55067","Langlade, WI",19786
"55069","Lincoln, WI",28602
"55071","Manitowoc, WI",80976
"55073","Marathon, WI",134400
"55075","Marinette, WI",41656
"55077","Marquette, WI",15439
"55078","Menominee, WI",4348
"55079","Milwaukee, WI",952532
"55081","Monroe, WI",45050
"55083","Oconto, WI",37468
"55085","Oneida, WI",35801
"55087","Outagamie, WI",177913
"55089","Ozaukee, WI",86568
"55091","Pepin, WI",7412
"55093","Pierce, WI",40862
"55095","Polk, WI",44040
"55097","Portage, WI",70084
"55099","Price, WI",13994
"55101","Racine, WI",195388
"55103","Richland, WI",17983
"55105","Rock, WI",160092
"55107","Rusk, WI",14621
"55109","St. Croix, WI",84922
"55111","Sauk, WI",62290
"55113","Sawyer, WI",16596
"55115","Shawano, WI",41754
"55117","Sheboygan, WI",115149
"55119","Taylor, WI",20661
"55121","Trempealeau, WI",29001
"55123","Vernon, WI",29954
"55125","Vilas, WI",21442
"55127","Walworth, WI",102931
"55129","Washburn, WI",15912
"55131","Washington, WI",132386
"55133","Waukesha, WI",390730
"55135","Waupaca, WI",52682
"55137","Waushara, WI",24576
"55139","Winnebago, WI",167699
"55141","Wood, WI",74785
"55901","Shawano (includes Menominee), WI","(NA)"
"56001","Albany, WY",36889
"56003","Big Horn, WY",11759
"56005","Campbell, WY",46618
"56007","Carbon, WY",15786
"56009","Converse, WY",13755
"56011","Crook, WY",7111
"56013","Fremont, WY",40579
"56015","Goshen, WY",13536
"56017","Hot Springs, WY",4799
"56019","Johnson, WY",8642
"56021","Laramie, WY",92680
"56023","Lincoln, WY",18071
"56025","Natrona, WY",76366
"56027","Niobrara, WY",2491
"56029","Park, WY",28592
"56031","Platte, WY",8796
"56033","Sheridan, WY",29239
"56035","Sublette, WY",10146
"56037","Sweetwater, WY",44175
"56039","Teton, WY",21548
"56041","Uinta, WY",20985
"56043","Washakie, WY",8487
"56045","Weston, WY",7108
"Legend / Footnotes:"
"1/ Census Bureau midyear population estimates. Estimates for 2000-2011 reflect county population estimates available as of April 2012."
"Geographic Note-- Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981."
"Geographic Note-- La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983."
"Geographic Note-- Shawano, WI and Menominee, WI are combined as Shawano (incl. Menominee), WI for the years prior to 1989."
"Geographic Note-- Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"Geographic Note-- Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Borough and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area."
"Geographic Note-- Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available."
"Note-- All state and local area dollar estimates are in current dollars (not adjusted for inflation)."
"(NA) Data not available for this year."
"Last updated: November 26, 2012 - new estimates for 2011; revised estimates for 2009-2010."
