"CA34 Wage and salary summary"
"Wage and salary employment (number of jobs)" 
"Bureau of Economic Analysis" 
"County"
"48391","Refugio, TX",2574
"48393","Roberts, TX",274
"48395","Robertson, TX",4232
"48397","Rockwall, TX",22835
"48399","Runnels, TX",3144
"48401","Rusk, TX",14586
"48403","Sabine, TX",2129
"48405","San Augustine, TX",1826
"48407","San Jacinto, TX",2446
"48409","San Patricio, TX",20422
"48411","San Saba, TX",1859
"48413","Schleicher, TX",1117
"48415","Scurry, TX",7372
"48417","Shackelford, TX",1409
"48419","Shelby, TX",8849
"48421","Sherman, TX",914
"48423","Smith, TX",97072
"48425","Somervell, TX",4024
"48427","Starr, TX",15311
"48429","Stephens, TX",3468
"48431","Sterling, TX",526
"48433","Stonewall, TX",618
"48435","Sutton, TX",2539
"48437","Swisher, TX",2231
"48439","Tarrant, TX",813123
"48441","Taylor, TX",66354
"48443","Terrell, TX",439
"48445","Terry, TX",4109
"48447","Throckmorton, TX",559
"48449","Titus, TX",16511
"48451","Tom Green, TX",50827
"48453","Travis, TX",617203
"48455","Trinity, TX",2499
"48457","Tyler, TX",4105
"48459","Upshur, TX",7805
"48461","Upton, TX",1574
"48463","Uvalde, TX",10178
"48465","Val Verde, TX",19214
"48467","Van Zandt, TX",10895
"48469","Victoria, TX",39604
"48471","Walker, TX",24207
"48473","Waller, TX",15387
"48475","Ward, TX",4086
"48477","Washington, TX",15712
"48479","Webb, TX",95503
"48481","Wharton, TX",15107
"48483","Wheeler, TX",2452
"48485","Wichita, TX",61896
"48487","Wilbarger, TX",7006
"48489","Willacy, TX",4466
"48491","Williamson, TX",138547
"48493","Wilson, TX",7473
"48495","Winkler, TX",2690
"48497","Wise, TX",21600
"48499","Wood, TX",9926
"48501","Yoakum, TX",4047
"48503","Young, TX",7157
"48505","Zapata, TX",4893
"48507","Zavala, TX",3306
"49001","Beaver, UT",2679
"49003","Box Elder, UT",17698
"49005","Cache, UT",51265
"49007","Carbon, UT",9618
"49009","Daggett, UT",416
"49011","Davis, UT",115077
"49013","Duchesne, UT",8485
"49015","Emery, UT",3868
"49017","Garfield, UT",2441
"49019","Grand, UT",4846
"49021","Iron, UT",16043
"49023","Juab, UT",3209
"49025","Kane, UT",3154
"49027","Millard, UT",4560
"49029","Morgan, UT",2125
"49031","Piute, UT",319
"49033","Rich, UT",692
"49035","Salt Lake, UT",606613
"49037","San Juan, UT",4496
"49039","Sanpete, UT",7277
"49041","Sevier, UT",8378
"49043","Summit, UT",23331
"49045","Tooele, UT",17016
"49047","Uintah, UT",14974
"49049","Utah, UT",188152
"49051","Wasatch, UT",6474
"49053","Washington, UT",49140
"49055","Wayne, UT",1021
"49057","Weber, UT",95032
"50001","Addison, VT",15981
"50003","Bennington, VT",18268
"50005","Caledonia, VT",12213
"50007","Chittenden, VT",103448
"50009","Essex, VT",1192
"50011","Franklin, VT",17394
"50013","Grand Isle, VT",1305
"50015","Lamoille, VT",11987
"50017","Orange, VT",8414
"50019","Orleans, VT",10838
"50021","Rutland, VT",29620
"50023","Washington, VT",35004
"50025","Windham, VT",24036
"50027","Windsor, VT",25078
"51001","Accomack, VA",13906
"51007","Amelia, VA",2647
"51009","Amherst, VA",9663
"51011","Appomattox, VA",3427
"51013","Arlington, VA",188792
"51017","Bath, VA",2354
"51021","Bland, VA",2006
"51023","Botetourt, VA",9897
"51025","Brunswick, VA",4653
"51027","Buchanan, VA",8903
"51029","Buckingham, VA",3436
"51033","Caroline, VA",5853
"51036","Charles City, VA",1549
"51037","Charlotte, VA",2955
"51041","Chesterfield, VA",122623
"51043","Clarke, VA",4190
"51045","Craig, VA",724
"51047","Culpeper, VA",15533
"51049","Cumberland, VA",1423
"51051","Dickenson, VA",4081
"51057","Essex, VA",4079
"51061","Fauquier, VA",22862
"51063","Floyd, VA",3279
"51065","Fluvanna, VA",4713
"51067","Franklin, VA",14222
"51071","Giles, VA",5254
"51073","Gloucester, VA",10256
"51075","Goochland, VA",11831
"51077","Grayson, VA",2676
"51079","Greene, VA",3845
"51083","Halifax, VA",13062
"51085","Hanover, VA",48731
"51087","Henrico, VA",185612
"51091","Highland, VA",594
"51093","Isle of Wight, VA",10263
"51097","King and Queen, VA",1175
"51099","King George, VA",11456
"51101","King William, VA",3584
"51103","Lancaster, VA",5117
"51105","Lee, VA",5839
"51107","Loudoun, VA",148462
"51109","Louisa, VA",8076
"51111","Lunenburg, VA",2844
"51113","Madison, VA",3318
"51115","Mathews, VA",1632
"51117","Mecklenburg, VA",13164
"51119","Middlesex, VA",3522
"51125","Nelson, VA",3771
"51127","New Kent, VA",4106
"51131","Northampton, VA",5202
"51133","Northumberland, VA",2742
"51135","Nottoway, VA",5712
"51137","Orange, VA",9781
"51139","Page, VA",6165
"51141","Patrick, VA",5399
"51145","Powhatan, VA",7389
"51147","Prince Edward, VA",9678
"51155","Pulaski, VA",13031
"51157","Rappahannock, VA",1661
"51159","Richmond, VA",2855
"51167","Russell, VA",7540
"51169","Scott, VA",5372
"51171","Shenandoah, VA",14264
"51173","Smyth, VA",12378
"51179","Stafford, VA",41802
"51181","Surry, VA",2524
"51183","Sussex, VA",3769
"51185","Tazewell, VA",17863
"51187","Warren, VA",12519
"51193","Westmoreland, VA",3974
"51197","Wythe, VA",12340
"51510","Alexandria (Independent City), VA",102867
"51550","Chesapeake (Independent City), VA",102143
"51650","Hampton (Independent City), VA",65864
"51700","Newport News (Independent City), VA",107691
"51710","Norfolk (Independent City), VA",193591
"51740","Portsmouth (Independent City), VA",51361
"51760","Richmond (Independent City), VA",161012
"51770","Roanoke (Independent City), VA",71223
"51800","Suffolk (Independent City), VA",26807
"51810","Virginia Beach (Independent City), VA",193607
"51901","Albemarle + Charlottesville, VA",92368
"51903","Alleghany + Covington, VA",8552
"51907","Augusta, Staunton + Waynesboro, VA",48279
"51909","Bedford + Bedford City, VA",20208
"51911","Campbell + Lynchburg, VA",72120
"51913","Carroll + Galax, VA",13041
"51918","Dinwiddie, Colonial Heights + Petersburg, VA",34648
"51919","Fairfax, Fairfax City + Falls Church, VA",678986
"51921","Frederick + Winchester, VA",53210
"51923","Greensville + Emporia, VA",8799
"51929","Henry + Martinsville, VA",25977
"51931","James City + Williamsburg, VA",43192
"51933","Montgomery + Radford, VA",49942
"51939","Pittsylvania + Danville, VA",41055
"51941","Prince George + Hopewell, VA",30641
"51942","Prince William, Manassas + Manassas Park, VA",151663
"51944","Roanoke + Salem, VA",63264
"51945","Rockbridge, Buena Vista + Lexington, VA",14260
"51947","Rockingham + Harrisonburg, VA",63416
"51949","Southampton + Franklin, VA",8842
"51951","Spotsylvania + Fredericksburg, VA",59432
"51953","Washington + Bristol, VA",33723
"51955","Wise + Norton, VA",21514
"51958","York + Poquoson, VA",26157
"53001","Adams, WA",6618
"53003","Asotin, WA",6069
"53005","Benton, WA",84244
"53007","Chelan, WA",39748
"53009","Clallam, WA",23913
"53011","Clark, WA",135140
"53013","Columbia, WA",1303
"53015","Cowlitz, WA",37447
"53017","Douglas, WA",10839
"53019","Ferry, WA",1691
"53021","Franklin, WA",29749
"53023","Garfield, WA",825
"53025","Grant, WA",34642
"53027","Grays Harbor, WA",23586
"53029","Island, WA",22255
"53031","Jefferson, WA",8623
"53033","King, WA",1202930
"53035","Kitsap, WA",96456
"53037","Kittitas, WA",14922
"53039","Klickitat, WA",7097
"53041","Lewis, WA",24976
"53043","Lincoln, WA",3158
"53045","Mason, WA",14069
"53047","Okanogan, WA",16497
"53049","Pacific, WA",6233
"53051","Pend Oreille, WA",3077
"53053","Pierce, WA",311393
"53055","San Juan, WA",5765
"53057","Skagit, WA",47963
"53059","Skamania, WA",2187
"53061","Snohomish, WA",266717
"53063","Spokane, WA",214522
"53065","Stevens, WA",10372
"53067","Thurston, WA",102406
"53069","Wahkiakum, WA",819
"53071","Walla Walla, WA",26903
"53073","Whatcom, WA",84783
"53075","Whitman, WA",19946
"53077","Yakima, WA",100315
"54001","Barbour, WV",3761
"54003","Berkeley, WV",31577
"54005","Boone, WV",9271
"54007","Braxton, WV",4238
"54009","Brooke, WV",8308
"54011","Cabell, WV",56560
"54013","Calhoun, WV",1562
"54015","Clay, WV",2023
"54017","Doddridge, WV",1232
"54019","Fayette, WV",13513
"54021","Gilmer, WV",2508
"54023","Grant, WV",4186
"54025","Greenbrier, WV",14765
"54027","Hampshire, WV",4384
"54029","Hancock, WV",11640
"54031","Hardy, WV",6296
"54033","Harrison, WV",37004
"54035","Jackson, WV",8056
"54037","Jefferson, WV",16475
"54039","Kanawha, WV",114540
"54041","Lewis, WV",7650
"54043","Lincoln, WV",3752
"54045","Logan, WV",12953
"54047","McDowell, WV",6820
"54049","Marion, WV",22706
"54051","Marshall, WV",11795
"54053","Mason, WV",6933
"54055","Mercer, WV",23411
"54057","Mineral, WV",8481
"54059","Mingo, WV",9556
"54061","Monongalia, WV",58190
"54063","Monroe, WV",2286
"54065","Morgan, WV",3132
"54067","Nicholas, WV",9387
"54069","Ohio, WV",31582
"54071","Pendleton, WV",1968
"54073","Pleasants, WV",2937
"54075","Pocahontas, WV",3313
"54077","Preston, WV",7637
"54079","Putnam, WV",20749
"54081","Raleigh, WV",36284
"54083","Randolph, WV",12426
"54085","Ritchie, WV",3394
"54087","Roane, WV",3351
"54089","Summers, WV",2696
"54091","Taylor, WV",3239
"54093","Tucker, WV",2558
"54095","Tyler, WV",2480
"54097","Upshur, WV",9110
"54099","Wayne, WV",9923
"54101","Webster, WV",2265
"54103","Wetzel, WV",4810
"54105","Wirt, WV",833
"54107","Wood, WV",41502
"54109","Wyoming, WV",5658
"55001","Adams, WI",4820
"55003","Ashland, WI",8575
"55005","Barron, WI",21484
"55007","Bayfield, WI",4206
"55009","Brown, WI",155027
"55011","Buffalo, WI",4762
"55013","Burnett, WI",5028
"55015","Calumet, WI",12852
"55017","Chippewa, WI",23600
"55019","Clark, WI",10812
"55021","Columbia, WI",22060
"55023","Crawford, WI",8400
"55025","Dane, WI",327398
"55027","Dodge, WI",35319
"55029","Door, WI",13318
"55031","Douglas, WI",17440
"55033","Dunn, WI",18160
"55035","Eau Claire, WI",60218
"55037","Florence, WI",970
"55039","Fond du Lac, WI",46998
"55041","Forest, WI",3263
"55043","Grant, WI",19845
"55045","Green, WI",15519
"55047","Green Lake, WI",7025
"55049","Iowa, WI",11091
"55051","Iron, WI",1749
"55053","Jackson, WI",8838
"55055","Jefferson, WI",35044
"55057","Juneau, WI",8654
"55059","Kenosha, WI",57843
"55061","Kewaunee, WI",7676
"55063","La Crosse, WI",71300
"55065","Lafayette, WI",4272
"55067","Langlade, WI",7843
"55069","Lincoln, WI",10918
"55071","Manitowoc, WI",35859
"55073","Marathon, WI",69460
"55075","Marinette, WI",19348
"55077","Marquette, WI",3912
"55078","Menominee, WI",2211
"55079","Milwaukee, WI",505392
"55081","Monroe, WI",21101
"55083","Oconto, WI",9060
"55085","Oneida, WI",17116
"55087","Outagamie, WI",107856
"55089","Ozaukee, WI",41741
"55091","Pepin, WI",2447
"55093","Pierce, WI",11273
"55095","Polk, WI",15839
"55097","Portage, WI",35500
"55099","Price, WI",5992
"55101","Racine, WI",77076
"55103","Richland, WI",6444
"55105","Rock, WI",63057
"55107","Rusk, WI",5162
"55109","St. Croix, WI",31224
"55111","Sauk, WI",38396
"55113","Sawyer, WI",6996
"55115","Shawano, WI",14024
"55117","Sheboygan, WI",59021
"55119","Taylor, WI",8606
"55121","Trempealeau, WI",14316
"55123","Vernon, WI",9124
"55125","Vilas, WI",7662
"55127","Walworth, WI",41514
"55129","Washburn, WI",5951
"55131","Washington, WI",53557
"55133","Waukesha, WI",238251
"55135","Waupaca, WI",20954
"55137","Waushara, WI",6278
"55139","Winnebago, WI",96021
"55141","Wood, WI",44584
"55901","Shawano (includes Menominee), WI","(NA)"
"56001","Albany, WY",18285
"56003","Big Horn, WY",4777
"56005","Campbell, WY",29493
"56007","Carbon, WY",7217
"56009","Converse, WY",6137
"56011","Crook, WY",2568
"56013","Fremont, WY",18061
"56015","Goshen, WY",5089
"56017","Hot Springs, WY",2300
"56019","Johnson, WY",3544
"56021","Laramie, WY",49768
"56023","Lincoln, WY",6671
"56025","Natrona, WY",41796
"56027","Niobrara, WY",1071
"56029","Park, WY",14533
"56031","Platte, WY",3827
"56033","Sheridan, WY",13865
"56035","Sublette, WY",6405
"56037","Sweetwater, WY",26187
"56039","Teton, WY",17832
"56041","Uinta, WY",9626
"56043","Washakie, WY",4303
"56045","Weston, WY",2515
"Legend / Footnotes:"
"Geographic Note-- Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981."
"Geographic Note-- La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983."
"Geographic Note-- Shawano, WI and Menominee, WI are combined as Shawano (incl. Menominee), WI for the years prior to 1989."
"Geographic Note-- Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"Geographic Note-- Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Borough and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area."
"Geographic Note-- Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available."
"Note-- All state and local area dollar estimates are in current dollars (not adjusted for inflation)."
"(NA) Data not available for this year."
"Last updated: November 26, 2012 - new estimates for 2011; revised estimates for 2009-2010."
