"CA1-3 Personal income summary"
"Per capita personal income (dollars) 2/" 
"Bureau of Economic Analysis" 
"County"
"Fips","Area","2009","2010","2011"
"48111","Dallam, TX",37490,40980,43556
"48113","Dallas, TX",42347,44017,45402
"48115","Dawson, TX",26706,30579,26625
"48117","Deaf Smith, TX",26871,31989,35880
"48119","Delta, TX",27966,27973,31187
"48121","Denton, TX",39298,40524,42371
"48123","DeWitt, TX",30728,32331,34727
"48125","Dickens, TX",26681,27835,27118
"48127","Dimmit, TX",25455,27591,34379
"48129","Donley, TX",30908,33574,36670
"48131","Duval, TX",28509,31015,35227
"48133","Eastland, TX",41928,45170,51520
"48135","Ector, TX",32233,34163,38385
"48137","Edwards, TX",29770,27754,33662
"48139","Ellis, TX",32627,33367,34885
"48141","El Paso, TX",27272,28665,30088
"48143","Erath, TX",27854,29743,31532
"48145","Falls, TX",25191,26905,28073
"48147","Fannin, TX",26842,28390,29708
"48149","Fayette, TX",35535,37578,39970
"48151","Fisher, TX",29612,35027,34088
"48153","Floyd, TX",31349,37218,35673
"48155","Foard, TX",30653,29023,33685
"48157","Fort Bend, TX",44278,46095,48545
"48159","Franklin, TX",30507,32315,33141
"48161","Freestone, TX",28567,29973,31573
"48163","Frio, TX",21832,23807,25836
"48165","Gaines, TX",25352,29539,28934
"48167","Galveston, TX",41654,41876,43444
"48169","Garza, TX",26131,30185,29245
"48171","Gillespie, TX",43299,45079,47550
"48173","Glasscock, TX",33934,45415,32256
"48175","Goliad, TX",26616,28651,29735
"48177","Gonzales, TX",28798,30788,31270
"48179","Gray, TX",34289,36876,38903
"48181","Grayson, TX",31132,31793,33404
"48183","Gregg, TX",38622,40729,43222
"48185","Grimes, TX",27450,29163,31418
"48187","Guadalupe, TX",33527,35002,37157
"48189","Hale, TX",26020,28413,28120
"48191","Hall, TX",26670,29520,23662
"48193","Hamilton, TX",31730,33494,35367
"48195","Hansford, TX",31582,40157,51525
"48197","Hardeman, TX",28326,30579,31356
"48199","Hardin, TX",35821,36895,38882
"48201","Harris, TX",43866,45991,48935
"48203","Harrison, TX",35592,38234,41371
"48205","Hartley, TX",33592,37227,48920
"48207","Haskell, TX",27774,31720,28444
"48209","Hays, TX",30276,31159,32700
"48211","Hemphill, TX",45644,49162,58261
"48213","Henderson, TX",30308,30898,31891
"48215","Hidalgo, TX",20241,21167,21620
"48217","Hill, TX",29272,31196,32266
"48219","Hockley, TX",31355,36474,37566
"48221","Hood, TX",37717,39048,40740
"48223","Hopkins, TX",29933,31452,32766
"48225","Houston, TX",26946,28292,30225
"48227","Howard, TX",28422,30634,31781
"48229","Hudspeth, TX",26156,27543,29923
"48231","Hunt, TX",30799,30552,31736
"48233","Hutchinson, TX",33305,35705,37298
"48235","Irion, TX",46999,49709,54975
"48237","Jack, TX",32257,34740,37903
"48239","Jackson, TX",28944,31178,33937
"48241","Jasper, TX",30495,31416,32797
"48243","Jeff Davis, TX",31582,32205,35273
"48245","Jefferson, TX",35006,36752,38712
"48247","Jim Hogg, TX",32318,33099,37442
"48249","Jim Wells, TX",32089,35047,39800
"48251","Johnson, TX",31556,32191,33269
"48253","Jones, TX",24616,25971,26734
"48255","Karnes, TX",23581,25800,27377
"48257","Kaufman, TX",31595,32292,33901
"48259","Kendall, TX",50188,54053,57707
"48261","Kenedy, TX",37811,42945,51037
"48263","Kent, TX",28192,30151,31367
"48265","Kerr, TX",39539,40706,42572
"48267","Kimble, TX",29983,29963,37017
"48269","King, TX",31961,34000,62071
"48271","Kinney, TX",27649,28613,30579
"48273","Kleberg, TX",30195,31464,33734
"48275","Knox, TX",28968,31843,32652
"48277","Lamar, TX",30184,31780,33092
"48279","Lamb, TX",26451,30498,29840
"48281","Lampasas, TX",44944,45631,48898
"48283","La Salle, TX",20096,22750,27326
"48285","Lavaca, TX",32877,35559,37793
"48287","Lee, TX",32677,34575,38172
"48289","Leon, TX",31291,33161,35114
"48291","Liberty, TX",32473,33064,34353
"48293","Limestone, TX",28884,29932,30421
"48295","Lipscomb, TX",33204,35225,42451
"48297","Live Oak, TX",27316,30208,36016
"48299","Llano, TX",33138,35186,37212
"48301","Loving, TX",59377,51036,51309
"48303","Lubbock, TX",32528,33820,34644
"48305","Lynn, TX",26897,35615,25406
"48307","McCulloch, TX",28825,33652,39026
"48309","McLennan, TX",31557,33052,33943
"48311","McMullen, TX",41197,39084,52810
"48313","Madison, TX",23705,24056,25625
"48315","Marion, TX",26956,29131,30771
"48317","Martin, TX",31613,37599,32061
"48319","Mason, TX",29608,31780,35561
"48321","Matagorda, TX",30336,31564,33287
"48323","Maverick, TX",19861,21006,22188
"48325","Medina, TX",29715,30989,32638
"48327","Menard, TX",27055,27318,30157
"48329","Midland, TX",51947,58262,65173
"48331","Milam, TX",29345,31004,32003
"48333","Mills, TX",31914,34114,35690
"48335","Mitchell, TX",22127,23859,25002
"48337","Montague, TX",34374,37264,40161
"48339","Montgomery, TX",44270,46372,48508
"48341","Moore, TX",28258,30673,34060
"48343","Morris, TX",30404,33221,34904
"48345","Motley, TX",30883,33510,35515
"48347","Nacogdoches, TX",27177,28873,29441
"48349","Navarro, TX",29549,31546,33112
"48351","Newton, TX",24592,26386,28040
"48353","Nolan, TX",29833,31419,32914
"48355","Nueces, TX",34439,36545,38441
"48357","Ochiltree, TX",33716,38775,43016
"48359","Oldham, TX",31801,38735,45718
"48361","Orange, TX",34547,36328,38163
"48363","Palo Pinto, TX",31905,32323,33497
"48365","Panola, TX",33786,37089,39654
"48367","Parker, TX",35861,37351,41914
"48369","Parmer, TX",26907,31823,40057
"48371","Pecos, TX",25320,28892,29912
"48373","Polk, TX",35679,36543,37950
"48375","Potter, TX",31255,32644,33714
"48377","Presidio, TX",24594,25627,28209
"48379","Rains, TX",27772,29241,30131
"48381","Randall, TX",36836,38148,40001
"48383","Reagan, TX",28763,34426,37180
"48385","Real, TX",28815,28936,30296
"48387","Red River, TX",28513,30183,31664
"48389","Reeves, TX",21283,22047,23505
"48391","Refugio, TX",32177,35686,39958
"48393","Roberts, TX",31320,37593,50759
"48395","Robertson, TX",31785,34281,35859
"48397","Rockwall, TX",46132,48139,51116
"48399","Runnels, TX",27187,28196,29355
"48401","Rusk, TX",28048,29033,30821
"48403","Sabine, TX",30033,30071,31382
"48405","San Augustine, TX",25906,28423,28703
"48407","San Jacinto, TX",29851,30272,31607
"48409","San Patricio, TX",33135,35885,38087
"48411","San Saba, TX",27905,28498,31384
"48413","Schleicher, TX",25651,24521,33136
"48415","Scurry, TX",30660,34294,37970
"48417","Shackelford, TX",36737,42422,51496
"48419","Shelby, TX",28212,31578,31737
"48421","Sherman, TX",32824,42553,57622
"48423","Smith, TX",35790,37109,38515
"48425","Somervell, TX",34784,35068,36809
"48427","Starr, TX",17217,18457,19235
"48429","Stephens, TX",33556,36358,40449
"48431","Sterling, TX",34145,32596,35840
"48433","Stonewall, TX",34772,35760,40298
"48435","Sutton, TX",48861,50345,79103
"48437","Swisher, TX",26504,32665,36463
"48439","Tarrant, TX",37567,39367,40965
"48441","Taylor, TX",34310,35403,37132
"48443","Terrell, TX",41592,38462,46475
"48445","Terry, TX",28713,33279,30313
"48447","Throckmorton, TX",36383,40710,48144
"48449","Titus, TX",27947,28202,28542
"48451","Tom Green, TX",34134,35378,37279
"48453","Travis, TX",40297,41975,43198
"48455","Trinity, TX",26311,27254,28395
"48457","Tyler, TX",26978,28018,29607
"48459","Upshur, TX",30880,33187,35663
"48461","Upton, TX",35234,40276,45030
"48463","Uvalde, TX",29300,30469,32404
"48465","Val Verde, TX",28173,29589,30702
"48467","Van Zandt, TX",32343,32767,33942
"48469","Victoria, TX",37719,39488,42452
"48471","Walker, TX",23503,24547,25508
"48473","Waller, TX",28528,28354,29320
"48475","Ward, TX",31750,34443,38699
"48477","Washington, TX",38169,41755,44229
"48479","Webb, TX",22639,23700,24985
"48481","Wharton, TX",31698,32945,35556
"48483","Wheeler, TX",34633,37880,44463
"48485","Wichita, TX",33062,33978,35477
"48487","Wilbarger, TX",32486,33808,34571
"48489","Willacy, TX",22499,24900,26462
"48491","Williamson, TX",36591,37773,40067
"48493","Wilson, TX",31074,32455,34810
"48495","Winkler, TX",30966,31651,35493
"48497","Wise, TX",33062,34375,35494
"48499","Wood, TX",29254,30470,31575
"48501","Yoakum, TX",34897,41874,41060
"48503","Young, TX",35218,37223,39998
"48505","Zapata, TX",20096,22181,25162
"48507","Zavala, TX",17906,19109,20926
"49001","Beaver, UT",27517,27305,29994
"49003","Box Elder, UT",28660,28514,30148
"49005","Cache, UT",26503,26847,27631
"49007","Carbon, UT",31115,31246,32886
"49009","Daggett, UT",29145,29480,28746
"49011","Davis, UT",33049,33267,34755
"49013","Duchesne, UT",34245,33935,36725
"49015","Emery, UT",25598,27475,32391
"49017","Garfield, UT",25990,26677,27206
"49019","Grand, UT",32191,32331,34402
"49021","Iron, UT",22835,22665,23541
"49023","Juab, UT",23240,23565,24351
"49025","Kane, UT",31111,30915,31779
"49027","Millard, UT",26049,27777,29669
"49029","Morgan, UT",30375,31640,33278
"49031","Piute, UT",23615,23158,24904
"49033","Rich, UT",30682,30152,31286
"49035","Salt Lake, UT",36878,37538,39081
"49037","San Juan, UT",20941,21786,22325
"49039","Sanpete, UT",20199,21059,21956
"49041","Sevier, UT",25517,26015,26716
"49043","Summit, UT",65601,69520,72643
"49045","Tooele, UT",26330,26602,27748
"49047","Uintah, UT",28142,29014,31278
"49049","Utah, UT",24748,24757,25870
"49051","Wasatch, UT",27517,26608,27442
"49053","Washington, UT",26560,26468,27159
"49055","Wayne, UT",24945,26470,27334
"49057","Weber, UT",32053,31871,33344
"50001","Addison, VT",35793,36453,38624
"50003","Bennington, VT",38989,39828,41502
"50005","Caledonia, VT",31412,32448,33973
"50007","Chittenden, VT",42130,42924,44715
"50009","Essex, VT",23976,25420,26433
"50011","Franklin, VT",37038,38659,41088
"50013","Grand Isle, VT",39472,42910,43433
"50015","Lamoille, VT",37884,39394,41237
"50017","Orange, VT",33763,34893,36309
"50019","Orleans, VT",32203,33738,35812
"50021","Rutland, VT",38495,39383,41233
"50023","Washington, VT",40918,42300,44190
"50025","Windham, VT",37333,38810,40487
"50027","Windsor, VT",41025,43028,44894
"51001","Accomack, VA",32049,32849,33368
"51007","Amelia, VA",32712,33345,34892
"51009","Amherst, VA",29112,29085,30120
"51011","Appomattox, VA",29816,29873,30992
"51013","Arlington, VA",77360,79580,82491
"51017","Bath, VA",33996,35456,38375
"51021","Bland, VA",28148,29033,30495
"51023","Botetourt, VA",39890,40290,42560
"51025","Brunswick, VA",25762,26063,27208
"51027","Buchanan, VA",28386,30002,32662
"51029","Buckingham, VA",22848,23997,24722
"51033","Caroline, VA",33399,33905,36160
"51036","Charles City, VA",31989,31648,32755
"51037","Charlotte, VA",26085,26657,27678
"51041","Chesterfield, VA",40953,42011,44198
"51043","Clarke, VA",39814,40393,41366
"51045","Craig, VA",29884,29812,31500
"51047","Culpeper, VA",33507,34192,35850
"51049","Cumberland, VA",27900,29062,30459
"51051","Dickenson, VA",27076,28809,30306
"51057","Essex, VA",31942,32079,33734
"51061","Fauquier, VA",50052,52399,54400
"51063","Floyd, VA",26213,26751,28260
"51065","Fluvanna, VA",34561,34710,36507
"51067","Franklin, VA",30701,31096,32626
"51071","Giles, VA",28368,28526,30123
"51073","Gloucester, VA",36853,37104,38886
"51075","Goochland, VA",58371,60183,63540
"51077","Grayson, VA",23785,23886,24651
"51079","Greene, VA",35111,36093,38073
"51083","Halifax, VA",27930,28773,29698
"51085","Hanover, VA",43263,43843,45832
"51087","Henrico, VA",42108,42735,44529
"51091","Highland, VA",32370,33772,36272
"51093","Isle of Wight, VA",39308,40634,42883
"51097","King and Queen, VA",31073,31023,33018
"51099","King George, VA",37080,38692,40586
"51101","King William, VA",36631,36396,38882
"51103","Lancaster, VA",44189,45592,48607
"51105","Lee, VA",25775,26935,28553
"51107","Loudoun, VA",50519,53824,57242
"51109","Louisa, VA",37319,38866,41096
"51111","Lunenburg, VA",25106,25725,26630
"51113","Madison, VA",33422,34394,36389
"51115","Mathews, VA",48836,50415,52738
"51117","Mecklenburg, VA",28981,29816,30911
"51119","Middlesex, VA",38620,38764,41036
"51125","Nelson, VA",37209,38005,39862
"51127","New Kent, VA",34755,34891,36705
"51131","Northampton, VA",34996,34898,36011
"51133","Northumberland, VA",38987,39723,41936
"51135","Nottoway, VA",28766,29439,30664
"51137","Orange, VA",32611,33834,34884
"51139","Page, VA",27115,28326,29479
"51141","Patrick, VA",24712,25230,26156
"51145","Powhatan, VA",40062,41361,43860
"51147","Prince Edward, VA",21103,21680,22457
"51155","Pulaski, VA",30554,31096,32947
"51157","Rappahannock, VA",39798,40347,43172
"51159","Richmond, VA",25176,25255,26941
"51167","Russell, VA",26902,27797,28811
"51169","Scott, VA",25990,26683,27942
"51171","Shenandoah, VA",30906,31232,32652
"51173","Smyth, VA",26420,27342,28669
"51179","Stafford, VA",39659,40478,41917
"51181","Surry, VA",32661,32705,34860
"51183","Sussex, VA",27802,27975,29736
"51185","Tazewell, VA",31161,31352,33203
"51187","Warren, VA",36759,37621,39289
"51193","Westmoreland, VA",33810,34692,36557
"51197","Wythe, VA",27235,27492,29035
"51510","Alexandria (Independent City), VA",74230,75573,78383
"51550","Chesapeake (Independent City), VA",39952,40867,42504
"51650","Hampton (Independent City), VA",37526,38299,40001
"51700","Newport News (Independent City), VA",32560,33204,34752
"51710","Norfolk (Independent City), VA",34441,35271,36873
"51740","Portsmouth (Independent City), VA",34776,35686,37583
"51760","Richmond (Independent City), VA",40358,41327,43239
"51770","Roanoke (Independent City), VA",37109,38110,40215
"51800","Suffolk (Independent City), VA",36428,37341,39279
"51810","Virginia Beach (Independent City), VA",43766,44965,46799
"51901","Albemarle + Charlottesville, VA",44025,44987,47052
"51903","Alleghany + Covington, VA",30685,31739,33513
"51907","Augusta, Staunton + Waynesboro, VA",32560,32870,34442
"51909","Bedford + Bedford City, VA",36597,37199,38595
"51911","Campbell + Lynchburg, VA",29987,30866,32008
"51913","Carroll + Galax, VA",27582,28275,29698
"51918","Dinwiddie, Colonial Heights + Petersburg, VA",34296,35595,37994
"51919","Fairfax, Fairfax City + Falls Church, VA",65452,67045,69008
"51921","Frederick + Winchester, VA",34949,35809,37382
"51923","Greensville + Emporia, VA",22430,22786,24158
"51929","Henry + Martinsville, VA",28295,29210,30097
"51931","James City + Williamsburg, VA",47581,49355,52228
"51933","Montgomery + Radford, VA",27012,27131,28668
"51939","Pittsylvania + Danville, VA",29189,29881,31297
"51941","Prince George + Hopewell, VA",34026,36351,38924
"51942","Prince William, Manassas + Manassas Park, VA",42192,43218,44986
"51944","Roanoke + Salem, VA",39183,39167,40688
"51945","Rockbridge, Buena Vista + Lexington, VA",30148,30640,32028
"51947","Rockingham + Harrisonburg, VA",29518,30123,31324
"51949","Southampton + Franklin, VA",30965,30287,31313
"51951","Spotsylvania + Fredericksburg, VA",38202,39298,40893
"51953","Washington + Bristol, VA",31053,31850,33851
"51955","Wise + Norton, VA",29360,31823,32805
"51958","York + Poquoson, VA",43818,45198,47564
"53001","Adams, WA",27155,29446,31704
"53003","Asotin, WA",33783,34360,35230
"53005","Benton, WA",37639,38715,39700
"53007","Chelan, WA",36356,36250,37619
"53009","Clallam, WA",35192,35048,36138
"53011","Clark, WA",35516,35832,37695
"53013","Columbia, WA",35181,36365,39259
"53015","Cowlitz, WA",30982,31630,32607
"53017","Douglas, WA",29019,29185,30500
"53019","Ferry, WA",25792,25798,26353
"53021","Franklin, WA",27742,28695,29711
"53023","Garfield, WA",31614,34543,35999
"53025","Grant, WA",29524,29483,30999
"53027","Grays Harbor, WA",28578,28938,30355
"53029","Island, WA",37106,36624,38268
"53031","Jefferson, WA",41151,40444,41920
"53033","King, WA",53933,54927,57837
"53035","Kitsap, WA",41171,41135,42580
"53037","Kittitas, WA",31095,32010,33031
"53039","Klickitat, WA",35155,37051,38529
"53041","Lewis, WA",29776,30189,31192
"53043","Lincoln, WA",30534,33048,35466
"53045","Mason, WA",29365,29496,30345
"53047","Okanogan, WA",32563,33816,35409
"53049","Pacific, WA",30645,31571,32648
"53051","Pend Oreille, WA",28681,29195,30561
"53053","Pierce, WA",39208,39761,40992
"53055","San Juan, WA",51133,50282,52439
"53057","Skagit, WA",37158,37230,38543
"53059","Skamania, WA",33484,32239,33877
"53061","Snohomish, WA",41741,41739,43281
"53063","Spokane, WA",34452,34590,35940
"53065","Stevens, WA",26825,27420,28559
"53067","Thurston, WA",40018,39912,41251
"53069","Wahkiakum, WA",30198,31134,32301
"53071","Walla Walla, WA",33836,33913,35276
"53073","Whatcom, WA",35784,36511,38098
"53075","Whitman, WA",27846,28509,30379
"53077","Yakima, WA",31199,32029,33371
"54001","Barbour, WV",24087,24875,26109
"54003","Berkeley, WV",29621,30368,31696
"54005","Boone, WV",26785,27732,28912
"54007","Braxton, WV",24140,25194,26224
"54009","Brooke, WV",29007,29739,31037
"54011","Cabell, WV",32570,32941,34079
"54013","Calhoun, WV",20937,21582,23003
"54015","Clay, WV",21854,22718,23708
"54017","Doddridge, WV",19389,19785,20412
"54019","Fayette, WV",26988,27615,29277
"54021","Gilmer, WV",20684,20915,22482
"54023","Grant, WV",28528,28377,30162
"54025","Greenbrier, WV",29175,30603,32130
"54027","Hampshire, WV",22620,23555,24634
"54029","Hancock, WV",29126,29388,30670
"54031","Hardy, WV",24346,25260,26356
"54033","Harrison, WV",35880,36869,38703
"54035","Jackson, WV",25984,25757,26624
"54037","Jefferson, WV",35400,36663,38127
"54039","Kanawha, WV",39752,40604,42704
"54041","Lewis, WV",29569,32322,35075
"54043","Lincoln, WV",23671,23929,24722
"54045","Logan, WV",30551,30802,33665
"54047","McDowell, WV",24026,25195,27360
"54049","Marion, WV",33142,34486,36338
"54051","Marshall, WV",31519,33876,36275
"54053","Mason, WV",25638,25542,26167
"54055","Mercer, WV",30331,31346,32656
"54057","Mineral, WV",29350,30585,31733
"54059","Mingo, WV",28004,28587,30862
"54061","Monongalia, WV",34953,36396,37632
"54063","Monroe, WV",24810,25587,27200
"54065","Morgan, WV",29736,30588,31830
"54067","Nicholas, WV",29356,29389,31088
"54069","Ohio, WV",36245,36242,37969
"54071","Pendleton, WV",29222,29675,31013
"54073","Pleasants, WV",28785,30025,31718
"54075","Pocahontas, WV",28171,29513,30446
"54077","Preston, WV",26418,27187,28197
"54079","Putnam, WV",37306,38247,40617
"54081","Raleigh, WV",33214,34593,36852
"54083","Randolph, WV",28738,29240,30623
"54085","Ritchie, WV",26142,27314,29152
"54087","Roane, WV",23641,23896,25142
"54089","Summers, WV",23132,23469,24629
"54091","Taylor, WV",25181,26049,27030
"54093","Tucker, WV",26644,27214,28837
"54095","Tyler, WV",24011,24748,26470
"54097","Upshur, WV",26127,27521,29288
"54099","Wayne, WV",27095,28110,29361
"54101","Webster, WV",23644,23839,24896
"54103","Wetzel, WV",29233,29831,31194
"54105","Wirt, WV",21285,21600,22699
"54107","Wood, WV",31040,31309,32666
"54109","Wyoming, WV",26154,27029,29106
"55001","Adams, WI",30214,31887,33340
"55003","Ashland, WI",32096,31554,32283
"55005","Barron, WI",30618,32083,33083
"55007","Bayfield, WI",31828,32251,33364
"55009","Brown, WI",37273,38322,39493
"55011","Buffalo, WI",37817,38772,40436
"55013","Burnett, WI",30916,33187,34372
"55015","Calumet, WI",38130,40658,43473
"55017","Chippewa, WI",31534,33218,34375
"55019","Clark, WI",27467,28748,30541
"55021","Columbia, WI",38545,39186,40580
"55023","Crawford, WI",29344,31204,32425
"55025","Dane, WI",43699,44790,46916
"55027","Dodge, WI",31685,33342,35086
"55029","Door, WI",39053,40876,42359
"55031","Douglas, WI",29762,30781,31478
"55033","Dunn, WI",28806,30740,32426
"55035","Eau Claire, WI",35166,36241,37203
"55037","Florence, WI",32218,34374,35870
"55039","Fond du Lac, WI",34432,35445,36897
"55041","Forest, WI",29418,30531,31394
"55043","Grant, WI",29775,31732,33569
"55045","Green, WI",34203,35977,38324
"55047","Green Lake, WI",32707,35671,37961
"55049","Iowa, WI",35925,37053,38940
"55051","Iron, WI",33272,35851,36856
"55053","Jackson, WI",31194,32357,34383
"55055","Jefferson, WI",33116,33877,35016
"55057","Juneau, WI",27016,28314,29559
"55059","Kenosha, WI",33784,34373,35766
"55061","Kewaunee, WI",34225,35913,38207
"55063","La Crosse, WI",35375,36641,37796
"55065","Lafayette, WI",28505,31401,34927
"55067","Langlade, WI",32194,32980,34223
"55069","Lincoln, WI",32241,32439,33463
"55071","Manitowoc, WI",34969,36391,38519
"55073","Marathon, WI",35445,36141,37214
"55075","Marinette, WI",31685,33352,34881
"55077","Marquette, WI",28010,28969,30105
"55078","Menominee, WI",24667,25944,26087
"55079","Milwaukee, WI",37057,37950,38881
"55081","Monroe, WI",30126,32073,33402
"55083","Oconto, WI",32974,34817,36508
"55085","Oneida, WI",35943,37183,38440
"55087","Outagamie, WI",35736,36619,38400
"55089","Ozaukee, WI",55787,57766,60615
"55091","Pepin, WI",31841,33407,36229
"55093","Pierce, WI",31868,32321,33989
"55095","Polk, WI",30644,31572,33145
"55097","Portage, WI",33578,34538,35585
"55099","Price, WI",31841,33072,34115
"55101","Racine, WI",36616,37026,38425
"55103","Richland, WI",28980,30569,31902
"55105","Rock, WI",30889,31897,33305
"55107","Rusk, WI",25268,26539,27299
"55109","St. Croix, WI",35798,37536,39734
"55111","Sauk, WI",34565,35157,36782
"55113","Sawyer, WI",32291,33438,34331
"55115","Shawano, WI",29942,31601,32911
"55117","Sheboygan, WI",38042,38516,39910
"55119","Taylor, WI",27175,28372,29588
"55121","Trempealeau, WI",31450,33111,34761
"55123","Vernon, WI",27383,28872,30094
"55125","Vilas, WI",32364,33608,35018
"55127","Walworth, WI",32303,33339,34830
"55129","Washburn, WI",30355,32084,33312
"55131","Washington, WI",41214,42250,45159
"55133","Waukesha, WI",50708,52215,54847
"55135","Waupaca, WI",33991,35691,36867
"55137","Waushara, WI",27488,28910,30457
"55139","Winnebago, WI",35106,37095,38444
"55141","Wood, WI",36964,37588,39172
"55901","Shawano (includes Menominee), WI","(NA)","(NA)","(NA)"
"56001","Albany, WY",33500,35105,36864
"56003","Big Horn, WY",29512,31309,33682
"56005","Campbell, WY",44635,47067,47584
"56007","Carbon, WY",35717,38865,41165
"56009","Converse, WY",41454,42952,45582
"56011","Crook, WY",40093,42422,43877
"56013","Fremont, WY",35563,37299,39389
"56015","Goshen, WY",30954,32499,34648
"56017","Hot Springs, WY",37139,41175,43615
"56019","Johnson, WY",39841,39111,40786
"56021","Laramie, WY",43328,44285,46882
"56023","Lincoln, WY",34248,35057,37739
"56025","Natrona, WY",46261,50838,54108
"56027","Niobrara, WY",36481,38670,42410
"56029","Park, WY",42122,43687,45799
"56031","Platte, WY",37296,41046,44020
"56033","Sheridan, WY",46532,48631,50803
"56035","Sublette, WY",53135,55931,62557
"56037","Sweetwater, WY",42893,47977,51860
"56039","Teton, WY",85248,91153,95861
"56041","Uinta, WY",38995,41209,41833
"56043","Washakie, WY",38264,38784,41837
"56045","Weston, WY",41437,46362,49320
"Legend / Footnotes:"
"2/ Per capita personal income was computed using Census Bureau midyear population estimates. Estimates for 2000-2011 reflect county population estimates available as of April 2012."
"Geographic Note-- Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981."
"Geographic Note-- La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983."
"Geographic Note-- Shawano, WI and Menominee, WI are combined as Shawano (incl. Menominee), WI for the years prior to 1989."
"Geographic Note-- Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"Geographic Note-- Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Borough and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area."
"Geographic Note-- Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available."
"Note-- All state and local area dollar estimates are in current dollars (not adjusted for inflation)."
"(NA) Data not available for this year."
"Last updated: November 26, 2012 - new estimates for 2011; revised estimates for 2009-2010."
